Timestamp,Current_Angle
2023-06-29T21:52:46.558105,89.60340782122904
2023-06-29T21:52:46.577376,90.02078212290502
2023-06-29T21:52:46.677455,89.77525139664804
2023-06-29T21:52:46.777402,89.79983240223464
2023-06-29T21:52:46.877693,93.95044692737429
2023-06-29T21:52:46.977531,102.96368715083798
2023-06-29T21:52:47.078049,121.1832402234637
2023-06-29T21:52:47.177816,120.83966480446928
2023-06-29T21:52:47.277694,89.82435754189945
2023-06-29T21:52:47.377868,89.99620111731844
2023-06-29T21:52:47.478127,89.65251396648044
2023-06-29T21:52:47.577767,89.84893854748603
2023-06-29T21:52:47.677488,89.77525139664804
2023-06-29T21:52:47.777404,89.94709497206703
2023-06-29T21:52:47.877456,89.89798882681563
2023-06-29T21:52:47.977385,89.82435754189945
2023-06-29T21:52:48.077639,89.92256983240223
2023-06-29T21:52:48.177839,90.14351955307262
2023-06-29T21:52:48.277936,89.57888268156425
2023-06-29T21:52:48.377786,90.11899441340782
2023-06-29T21:52:48.477898,89.92256983240223
2023-06-29T21:52:48.578177,89.94709497206703
2023-06-29T21:52:48.677969,89.72614525139664
2023-06-29T21:52:48.777917,89.97167597765363
2023-06-29T21:52:48.877985,89.65251396648044
2023-06-29T21:52:48.977945,89.89798882681563
2023-06-29T21:52:49.077350,89.70162011173184
2023-06-29T21:52:49.177702,89.94709497206703
2023-06-29T21:52:49.278022,90.34145251396647
2023-06-29T21:52:49.377831,89.60340782122904
2023-06-29T21:52:49.478010,89.87346368715083
2023-06-29T21:52:49.577910,90.02078212290502
2023-06-29T21:52:49.677922,89.60340782122904
2023-06-29T21:52:49.777705,89.60340782122904
2023-06-29T21:52:49.877806,89.79983240223464
2023-06-29T21:52:49.977883,97.24189944134078
2023-06-29T21:52:50.078111,97.68379888268157
2023-06-29T21:52:50.177812,115.5368715083799
2023-06-29T21:52:50.277725,115.43854748603351
2023-06-29T21:52:50.377879,89.65251396648044
2023-06-29T21:52:50.477567,75.11536312849162
2023-06-29T21:52:50.577636,40.24550837988827
2023-06-29T21:52:50.677844,42.97064804469274
2023-06-29T21:52:50.777893,89.92256983240223
2023-06-29T21:52:50.878021,121.64972067039106
2023-06-29T21:52:50.977970,95.12888268156425
2023-06-29T21:52:51.077856,54.19346368715084
2023-06-29T21:52:51.178130,89.89798882681563
2023-06-29T21:52:51.277778,89.97167597765363
2023-06-29T21:52:51.377783,89.92256983240223
2023-06-29T21:52:51.477885,90.02078212290502
2023-06-29T21:52:51.577852,89.92256983240223
2023-06-29T21:52:51.678132,90.02078212290502
2023-06-29T21:52:51.777950,89.57888268156425
2023-06-29T21:52:51.877932,90.04530726256984
2023-06-29T21:52:51.978122,89.70162011173184
2023-06-29T21:52:52.077991,89.72614525139664
2023-06-29T21:52:52.177922,89.60340782122904
2023-06-29T21:52:52.277909,89.84893854748603
2023-06-29T21:52:52.377790,90.19262569832404
2023-06-29T21:52:52.477517,89.70162011173184
2023-06-29T21:52:52.577921,89.57888268156425
2023-06-29T21:52:52.678002,89.57888268156425
2023-06-29T21:52:52.777914,90.09441340782124
2023-06-29T21:52:52.877986,87.17290502793296
2023-06-29T21:52:52.977914,82.11385474860334
2023-06-29T21:52:53.078123,78.72586592178772
2023-06-29T21:52:53.177943,74.05966480446928
2023-06-29T21:52:53.277815,67.42938547486034
2023-06-29T21:52:53.377900,62.78776536312849
2023-06-29T21:52:53.477739,62.76324022346369
2023-06-29T21:52:53.577991,64.03988826815642
2023-06-29T21:52:53.678026,65.75994413407821
2023-06-29T21:52:53.777836,67.11022346368715
2023-06-29T21:52:53.877848,67.06117318435754
2023-06-29T21:52:53.977891,67.20843575418994
2023-06-29T21:52:54.077516,67.01206703910614
2023-06-29T21:52:54.177724,67.06117318435754
2023-06-29T21:52:54.278033,67.23301675977653
2023-06-29T21:52:54.377732,67.55217877094972
2023-06-29T21:52:54.477670,67.42938547486034
2023-06-29T21:52:54.578061,69.14798882681563
2023-06-29T21:52:54.677908,69.51620111731845
2023-06-29T21:52:54.777921,70.0072625698324
2023-06-29T21:52:54.878103,70.10547486033519
2023-06-29T21:52:54.977839,70.1791061452514
2023-06-29T21:52:55.077828,69.9090502793296
2023-06-29T21:52:55.177876,70.2527374301676
2023-06-29T21:52:55.277800,70.08089385474861
2023-06-29T21:52:55.377937,70.10547486033519
2023-06-29T21:52:55.477919,70.15458100558659
2023-06-29T21:52:55.577994,70.0563687150838
2023-06-29T21:52:55.678179,70.15458100558659
2023-06-29T21:52:55.777996,69.9090502793296
2023-06-29T21:52:55.877982,69.98268156424581
2023-06-29T21:52:55.977504,70.2282122905028
2023-06-29T21:52:56.077944,70.13
2023-06-29T21:52:56.178065,70.15458100558659
2023-06-29T21:52:56.277768,70.0563687150838
2023-06-29T21:52:56.378142,89.97167597765363
2023-06-29T21:52:56.477932,89.87346368715083
2023-06-29T21:52:56.578057,90.19262569832404
2023-06-29T21:52:56.677896,90.06988826815643
2023-06-29T21:52:56.778142,89.70162011173184
2023-06-29T21:52:56.878009,89.65251396648044
2023-06-29T21:52:56.978554,89.57888268156425
2023-06-29T21:52:57.078021,90.02078212290502
2023-06-29T21:52:57.178287,89.57888268156425
2023-06-29T21:52:57.277959,89.62793296089384
2023-06-29T21:52:57.377804,90.29234636871507
2023-06-29T21:52:57.478087,89.67703910614524
2023-06-29T21:52:57.577854,89.60340782122904
2023-06-29T21:52:57.678013,90.19262569832404
2023-06-29T21:52:57.777966,89.84893854748603
2023-06-29T21:52:57.877862,89.77525139664804
2023-06-29T21:52:57.977841,89.94709497206703
2023-06-29T21:52:58.078029,89.62793296089384
2023-06-29T21:52:58.178121,89.97167597765363
2023-06-29T21:52:58.277561,89.79983240223464
2023-06-29T21:52:58.377903,90.11899441340782
2023-06-29T21:52:58.477746,89.70162011173184
2023-06-29T21:52:58.577958,89.67703910614524
2023-06-29T21:52:58.677990,90.02078212290502
2023-06-29T21:52:58.777910,90.11899441340782
2023-06-29T21:52:58.878115,89.89798882681563
2023-06-29T21:52:58.978092,90.02078212290502
2023-06-29T21:52:59.077913,89.57888268156425
2023-06-29T21:52:59.178020,89.84893854748603
2023-06-29T21:52:59.278070,89.97167597765363
2023-06-29T21:52:59.377900,90.09441340782124
2023-06-29T21:52:59.477550,89.79983240223464
2023-06-29T21:52:59.578019,89.99620111731844
2023-06-29T21:52:59.677938,89.60340782122904
2023-06-29T21:52:59.778073,75.58184357541899
2023-06-29T21:52:59.878040,65.85815642458101
2023-06-29T21:52:59.977881,64.67821229050278
2023-06-29T21:53:00.077507,64.5554189944134
2023-06-29T21:53:00.177906,64.48178770949721
2023-06-29T21:53:00.277844,61.142849162011174
2023-06-29T21:53:00.377930,60.3817877094972
2023-06-29T21:53:00.478098,60.20994413407821
2023-06-29T21:53:00.577881,60.13625698324022
2023-06-29T21:53:00.677845,60.185363128491616
2023-06-29T21:53:00.778148,60.25905027932961
2023-06-29T21:53:00.877820,60.25905027932961
2023-06-29T21:53:00.978088,60.33268156424581
2023-06-29T21:53:01.078050,60.33268156424581
2023-06-29T21:53:01.177880,60.23446927374302
2023-06-29T21:53:01.278106,60.23446927374302
2023-06-29T21:53:01.377786,60.28357541899442
2023-06-29T21:53:01.477971,60.25905027932961
2023-06-29T21:53:01.578040,60.23446927374302
2023-06-29T21:53:01.677949,60.11173184357542
2023-06-29T21:53:01.778033,60.16083798882681
2023-06-29T21:53:01.877962,60.16083798882681
2023-06-29T21:53:01.977999,60.20994413407821
2023-06-29T21:53:02.078093,60.28357541899442
2023-06-29T21:53:02.177753,60.13625698324022
2023-06-29T21:53:02.277925,60.25905027932961
2023-06-29T21:53:02.377630,60.25905027932961
2023-06-29T21:53:02.477507,60.11173184357542
2023-06-29T21:53:02.578008,60.25905027932961
2023-06-29T21:53:02.678097,89.97167597765363
2023-06-29T21:53:02.778156,89.70162011173184
2023-06-29T21:53:02.878182,89.82435754189945
2023-06-29T21:53:02.978036,90.11899441340782
2023-06-29T21:53:03.077987,89.77525139664804
2023-06-29T21:53:03.178054,90.19262569832404
2023-06-29T21:53:03.277679,89.60340782122904
2023-06-29T21:53:03.378036,89.92256983240223
2023-06-29T21:53:03.478150,89.84893854748603
2023-06-29T21:53:03.577930,89.57888268156425
2023-06-29T21:53:03.677895,89.55430167597765
2023-06-29T21:53:03.778043,89.97167597765363
2023-06-29T21:53:03.878183,90.04530726256984
2023-06-29T21:53:03.977853,89.89798882681563
2023-06-29T21:53:04.078038,90.02078212290502
2023-06-29T21:53:04.178263,89.84893854748603
2023-06-29T21:53:04.277529,89.99620111731844
2023-06-29T21:53:04.377598,89.62793296089384
2023-06-29T21:53:04.477975,89.77525139664804
2023-06-29T21:53:04.578045,90.04530726256984
2023-06-29T21:53:04.678216,89.67703910614524
2023-06-29T21:53:04.777933,89.67703910614524
2023-06-29T21:53:04.877844,89.62793296089384
2023-06-29T21:53:04.977967,89.94709497206703
2023-06-29T21:53:05.077699,89.60340782122904
2023-06-29T21:53:05.177784,89.72614525139664
2023-06-29T21:53:05.277824,89.79983240223464
2023-06-29T21:53:05.377501,89.97167597765363
2023-06-29T21:53:05.477530,89.92256983240223
2023-06-29T21:53:05.577499,89.67703910614524
2023-06-29T21:53:05.677457,89.92256983240223
2023-06-29T21:53:05.777543,89.94709497206703
2023-06-29T21:53:05.877434,89.94709497206703
2023-06-29T21:53:05.977621,90.02078212290502
2023-06-29T21:53:06.077685,89.52977653631285
2023-06-29T21:53:06.177870,85.52798882681563
2023-06-29T21:53:06.277813,82.65396648044694
2023-06-29T21:53:06.377877,80.12525139664805
2023-06-29T21:53:06.477619,80.12525139664805
2023-06-29T21:53:06.578163,80.32167597765363
2023-06-29T21:53:06.677863,80.10072625698324
2023-06-29T21:53:06.777856,80.02703910614525
2023-06-29T21:53:06.877911,80.29709497206704
2023-06-29T21:53:06.978053,80.19893854748604
2023-06-29T21:53:07.077833,80.19893854748604
2023-06-29T21:53:07.178084,79.87972067039107
2023-06-29T21:53:07.277653,79.78156424581006
2023-06-29T21:53:07.377931,79.95340782122905
2023-06-29T21:53:07.477698,80.07614525139664
2023-06-29T21:53:07.577828,79.78156424581006
2023-06-29T21:53:07.678100,79.53603351955306
2023-06-29T21:53:07.778003,79.70787709497208
2023-06-29T21:53:07.877980,79.53603351955306
2023-06-29T21:53:07.977919,79.58513966480447
2023-06-29T21:53:08.078032,79.41329608938548
2023-06-29T21:53:08.177891,79.58513966480447
2023-06-29T21:53:08.278029,79.48692737430167
2023-06-29T21:53:08.377814,79.38871508379887
2023-06-29T21:53:08.477486,79.21687150837988
2023-06-29T21:53:08.578104,79.2905027932961
2023-06-29T21:53:08.678072,79.33960893854749
2023-06-29T21:53:08.777958,79.09413407821228
2023-06-29T21:53:08.878037,79.48692737430167
2023-06-29T21:53:08.977883,90.04530726256984
2023-06-29T21:53:09.078263,89.72614525139664
2023-06-29T21:53:09.178411,89.89798882681563
2023-06-29T21:53:09.277674,90.04530726256984
2023-06-29T21:53:09.378087,89.62793296089384
2023-06-29T21:53:09.478121,89.89798882681563
2023-06-29T21:53:09.578012,89.97167597765363
2023-06-29T21:53:09.678151,89.65251396648044
2023-06-29T21:53:09.778004,90.11899441340782
2023-06-29T21:53:09.878042,89.94709497206703
2023-06-29T21:53:09.978101,89.82435754189945
2023-06-29T21:53:10.078051,89.92256983240223
2023-06-29T21:53:10.178035,90.14351955307262
2023-06-29T21:53:10.278079,89.82435754189945
2023-06-29T21:53:10.377864,90.09441340782124
2023-06-29T21:53:10.477741,89.65251396648044
2023-06-29T21:53:10.577793,89.79983240223464
2023-06-29T21:53:10.677812,89.75072625698323
2023-06-29T21:53:10.777963,90.09441340782124
2023-06-29T21:53:10.877912,89.94709497206703
2023-06-29T21:53:10.978239,89.87346368715083
2023-06-29T21:53:11.077968,89.79983240223464
2023-06-29T21:53:11.178076,90.02078212290502
2023-06-29T21:53:11.277952,89.94709497206703
2023-06-29T21:53:11.377741,89.87346368715083
2023-06-29T21:53:11.478084,90.14351955307262
2023-06-29T21:53:11.578162,89.52977653631285
2023-06-29T21:53:11.678048,89.77525139664804
2023-06-29T21:53:11.778182,89.97167597765363
2023-06-29T21:53:11.877966,89.77525139664804
2023-06-29T21:53:11.978101,96.65251396648044
2023-06-29T21:53:12.078099,114.60223463687151
2023-06-29T21:53:12.177935,119.19497206703909
2023-06-29T21:53:12.278127,121.52737430167598
2023-06-29T21:53:12.377901,121.94581005586592
2023-06-29T21:53:12.477610,124.52402234636871
2023-06-29T21:53:12.577902,127.37206703910614
2023-06-29T21:53:12.677996,128.40446927374302
2023-06-29T21:53:12.778103,128.45363128491618
2023-06-29T21:53:12.877912,128.8709497206704
2023-06-29T21:53:12.978022,128.20782122905027
2023-06-29T21:53:13.078078,128.28156424581005
2023-06-29T21:53:13.177918,127.98547486033519
2023-06-29T21:53:13.277880,128.62513966480446
2023-06-29T21:53:13.377854,128.8463687150838
2023-06-29T21:53:13.478025,129.43575418994413
2023-06-29T21:53:13.577981,129.58268156424583
2023-06-29T21:53:13.677906,130.14748603351956
2023-06-29T21:53:13.778060,130.02458100558658
2023-06-29T21:53:13.878201,130.44189944134078
2023-06-29T21:53:13.978092,130.24581005586592
2023-06-29T21:53:14.078018,130.58938547486034
2023-06-29T21:53:14.178066,130.76145251396647
2023-06-29T21:53:14.277688,130.81061452513967
2023-06-29T21:53:14.377356,129.9513966480447
2023-06-29T21:53:14.477752,130.61396648044695
2023-06-29T21:53:14.577958,129.8530726256983
2023-06-29T21:53:14.678058,129.87765363128491
2023-06-29T21:53:14.778138,130.61396648044695
2023-06-29T21:53:14.878104,130.71229050279328
2023-06-29T21:53:14.978344,130.83519553072625
2023-06-29T21:53:15.077902,130.2949720670391
2023-06-29T21:53:15.177921,129.43575418994413
2023-06-29T21:53:15.277899,131.00670391061453
2023-06-29T21:53:15.377910,130.17206703910614
2023-06-29T21:53:15.477856,130.0
2023-06-29T21:53:15.578050,130.27039106145253
2023-06-29T21:53:15.677631,130.19664804469272
2023-06-29T21:53:15.777888,130.0
2023-06-29T21:53:15.877976,130.17206703910614
2023-06-29T21:53:15.977781,130.22122905027933
2023-06-29T21:53:16.078091,130.2949720670391
2023-06-29T21:53:16.178144,121.52737430167598
2023-06-29T21:53:16.277677,108.70837988826815
2023-06-29T21:53:16.377730,90.02078212290502
2023-06-29T21:53:16.478022,89.75072625698323
2023-06-29T21:53:16.577965,89.62793296089384
2023-06-29T21:53:16.678024,90.02078212290502
2023-06-29T21:53:16.778050,90.09441340782124
2023-06-29T21:53:16.877981,89.79983240223464
2023-06-29T21:53:16.978202,89.77525139664804
2023-06-29T21:53:17.078076,89.97167597765363
2023-06-29T21:53:17.178123,89.99620111731844
2023-06-29T21:53:17.278025,89.65251396648044
2023-06-29T21:53:17.378055,89.97167597765363
2023-06-29T21:53:17.478044,89.65251396648044
2023-06-29T21:53:17.577968,90.09441340782124
2023-06-29T21:53:17.678055,89.97167597765363
2023-06-29T21:53:17.784119,90.29234636871507
2023-06-29T21:53:17.877728,89.70162011173184
2023-06-29T21:53:17.977783,89.65251396648044
2023-06-29T21:53:18.077599,89.60340782122904
2023-06-29T21:53:18.178312,89.97167597765363
2023-06-29T21:53:18.277976,89.62793296089384
2023-06-29T21:53:18.378131,89.87346368715083
2023-06-29T21:53:18.477876,94.0486592178771
2023-06-29T21:53:18.577739,101.12067039106145
2023-06-29T21:53:18.677835,109.79050279329608
2023-06-29T21:53:18.778048,115.75754189944134
2023-06-29T21:53:18.877842,117.25530726256984
2023-06-29T21:53:18.978036,117.40279329608937
2023-06-29T21:53:19.078182,117.30446927374301
2023-06-29T21:53:19.177883,118.8268156424581
2023-06-29T21:53:19.277965,120.10335195530726
2023-06-29T21:53:19.377887,122.48603351955308
2023-06-29T21:53:19.477455,122.26536312849161
2023-06-29T21:53:19.577863,122.0441340782123
2023-06-29T21:53:19.678041,122.65810055865921
2023-06-29T21:53:19.778071,122.24078212290505
2023-06-29T21:53:19.878098,122.83016759776535
2023-06-29T21:53:19.977907,122.4368715083799
2023-06-29T21:53:20.078151,122.90335195530726
2023-06-29T21:53:20.178087,122.14245810055866
2023-06-29T21:53:20.277680,122.24078212290505
2023-06-29T21:53:20.377750,122.3877094972067
2023-06-29T21:53:20.478046,122.85418994413408
2023-06-29T21:53:20.577890,122.73184357541899
2023-06-29T21:53:20.678141,122.3391061452514
2023-06-29T21:53:20.778133,122.06871508379888
2023-06-29T21:53:20.877900,122.4368715083799
2023-06-29T21:53:20.977969,122.3391061452514
2023-06-29T21:53:21.078013,122.65810055865921
2023-06-29T21:53:21.177999,122.11787709497207
2023-06-29T21:53:21.278097,122.73184357541899
2023-06-29T21:53:21.377956,122.3877094972067
2023-06-29T21:53:21.478120,122.14245810055866
2023-06-29T21:53:21.578237,122.14245810055866
2023-06-29T21:53:21.677988,122.63351955307262
2023-06-29T21:53:21.778242,122.4368715083799
2023-06-29T21:53:21.878044,122.92793296089386
2023-06-29T21:53:21.977961,122.7072625698324
2023-06-29T21:53:22.078164,122.78100558659217
2023-06-29T21:53:22.177969,122.7072625698324
2023-06-29T21:53:22.278257,122.4368715083799
2023-06-29T21:53:22.377956,122.46145251396648
2023-06-29T21:53:22.477692,122.95251396648045
2023-06-29T21:53:22.577923,122.53519553072626
2023-06-29T21:53:22.678126,122.80558659217877
2023-06-29T21:53:22.777951,121.62513966480448
2023-06-29T21:53:22.878109,121.72513966480447
2023-06-29T21:53:22.977875,104.16648044692738
2023-06-29T21:53:23.077867,89.60340782122904
2023-06-29T21:53:23.178124,89.94709497206703
2023-06-29T21:53:23.277869,89.72614525139664
2023-06-29T21:53:23.378186,90.19262569832404
2023-06-29T21:53:23.477959,89.57888268156425
2023-06-29T21:53:23.577908,89.62793296089384
2023-06-29T21:53:23.678349,90.02078212290502
2023-06-29T21:53:23.777901,89.62793296089384
2023-06-29T21:53:23.877768,89.97167597765363
2023-06-29T21:53:23.977830,89.82435754189945
2023-06-29T21:53:24.076952,90.04530726256984
2023-06-29T21:53:24.177197,89.65251396648044
2023-06-29T21:53:24.276720,89.77525139664804
2023-06-29T21:53:24.376900,89.65251396648044
2023-06-29T21:53:24.477319,89.84893854748603
2023-06-29T21:53:24.577243,89.84893854748603
2023-06-29T21:53:24.676987,89.60340782122904
2023-06-29T21:53:24.777175,90.14351955307262
2023-06-29T21:53:24.877100,89.72614525139664
2023-06-29T21:53:24.976607,90.02078212290502
2023-06-29T21:53:25.077005,89.72614525139664
2023-06-29T21:53:25.177106,89.89798882681563
2023-06-29T21:53:25.277230,89.87346368715083
2023-06-29T21:53:25.377097,89.70162011173184
2023-06-29T21:53:25.477185,89.79983240223464
2023-06-29T21:53:25.577173,89.48067039106147
2023-06-29T21:53:25.677063,89.60340782122904
2023-06-29T21:53:25.777107,89.70162011173184
2023-06-29T21:53:25.877239,90.11899441340782
2023-06-29T21:53:25.977006,90.04530726256984
2023-06-29T21:53:26.076695,89.97167597765363
2023-06-29T21:53:26.176776,89.70162011173184
2023-06-29T21:53:26.277095,89.84893854748603
2023-06-29T21:53:26.377166,89.84893854748603
2023-06-29T21:53:26.477048,89.75072625698323
2023-06-29T21:53:26.576983,93.09117318435753
2023-06-29T21:53:26.677256,104.55921787709498
2023-06-29T21:53:26.777082,104.90335195530727
2023-06-29T21:53:26.877012,104.55921787709498
2023-06-29T21:53:26.976920,105.05027932960894
2023-06-29T21:53:27.077225,104.0441340782123
2023-06-29T21:53:27.177139,104.14189944134078
2023-06-29T21:53:27.277138,102.8391061452514
2023-06-29T21:53:27.376804,102.12737430167597
2023-06-29T21:53:27.476774,102.42178770949721
2023-06-29T21:53:27.577183,102.10279329608937
2023-06-29T21:53:27.677273,101.80837988826816
2023-06-29T21:53:27.777159,101.6854748603352
2023-06-29T21:53:27.877022,101.66089385474861
2023-06-29T21:53:27.976990,101.21899441340781
2023-06-29T21:53:28.077101,99.45139664804469
2023-06-29T21:53:28.177182,99.0340782122905
2023-06-29T21:53:28.276917,98.73910614525138
2023-06-29T21:53:28.376934,99.05865921787709
2023-06-29T21:53:28.477078,98.76368715083798
2023-06-29T21:53:28.576554,99.13240223463686
2023-06-29T21:53:28.676848,98.61675977653633
2023-06-29T21:53:28.777113,98.78826815642458
2023-06-29T21:53:28.877177,98.56759776536313
2023-06-29T21:53:28.976887,98.73910614525138
2023-06-29T21:53:29.077087,98.54301675977655
2023-06-29T21:53:29.177138,98.49385474860335
2023-06-29T21:53:29.277232,98.54301675977655
2023-06-29T21:53:29.377021,99.08324022346369
2023-06-29T21:53:29.477178,98.61675977653633
2023-06-29T21:53:29.577152,98.6659217877095
2023-06-29T21:53:29.677054,98.76368715083798
2023-06-29T21:53:29.777169,98.59217877094972
2023-06-29T21:53:29.877135,99.00949720670391
2023-06-29T21:53:29.976958,98.76368715083798
2023-06-29T21:53:30.077304,98.69050279329609
2023-06-29T21:53:30.177098,98.86201117318436
2023-06-29T21:53:30.276875,99.23016759776536
2023-06-29T21:53:30.376865,98.86201117318436
2023-06-29T21:53:30.476883,98.98491620111731
2023-06-29T21:53:30.576947,98.98491620111731
2023-06-29T21:53:30.677179,99.05865921787709
2023-06-29T21:53:30.777111,98.69050279329609
2023-06-29T21:53:30.877261,98.78826815642458
2023-06-29T21:53:30.976946,98.73910614525138
2023-06-29T21:53:31.076054,98.88659217877094
2023-06-29T21:53:31.176171,98.69050279329609
2023-06-29T21:53:31.275961,99.00949720670391
2023-06-29T21:53:31.376122,98.61675977653633
2023-06-29T21:53:31.476078,99.15698324022347
2023-06-29T21:53:31.576165,98.6659217877095
2023-06-29T21:53:31.675868,99.0340782122905
2023-06-29T21:53:31.775971,98.49385474860335
2023-06-29T21:53:31.876031,98.56759776536313
2023-06-29T21:53:31.975567,99.15698324022347
2023-06-29T21:53:32.075884,98.6659217877095
2023-06-29T21:53:32.176194,99.18156424581005
2023-06-29T21:53:32.276031,97.04525139664804
2023-06-29T21:53:32.375862,89.94709497206703
2023-06-29T21:53:32.476190,89.92256983240223
2023-06-29T21:53:32.576335,89.65251396648044
2023-06-29T21:53:32.676213,89.82435754189945
2023-06-29T21:53:32.776118,89.92256983240223
2023-06-29T21:53:32.876214,90.09441340782124
2023-06-29T21:53:32.976008,89.57888268156425
2023-06-29T21:53:33.076287,90.11899441340782
2023-06-29T21:53:33.176255,89.65251396648044
2023-06-29T21:53:33.276157,90.09441340782124
2023-06-29T21:53:33.375613,89.94709497206703
2023-06-29T21:53:33.476201,89.77525139664804
2023-06-29T21:53:33.576308,89.60340782122904
2023-06-29T21:53:33.676104,89.94709497206703
2023-06-29T21:53:33.776173,89.92256983240223
2023-06-29T21:53:33.875842,89.92256983240223
2023-06-29T21:53:33.976008,90.02078212290502
2023-06-29T21:53:34.076373,90.14351955307262
2023-06-29T21:53:34.176309,90.14351955307262
